2017-10-25 20:44:39.554618,20.65625,"(0.15380859375, 0.08544921875, 1.02294921875)"
2017-10-25 20:44:42.858602,20.6875,"(0.1572265625, 0.07568359375, 1.006591796875)"
2017-10-25 20:44:46.257950,20.875,"(0.154052734375, 0.076171875, 1.010986328125)"
2017-10-25 20:44:49.587176,20.78125,"(0.156005859375, 0.08203125, 1.00634765625)"
2017-10-25 20:44:52.896815,20.84375,"(0.150146484375, 0.079345703125, 1.004150390625)"
2017-10-25 20:44:56.157838,20.71875,"(0.154541015625, 0.078125, 1.00634765625)"
2017-10-25 20:44:59.550250,20.84375,"(0.150146484375, 0.076171875, 1.010498046875)"
2017-10-25 20:45:03.042155,20.75,"(0.15673828125, 0.08154296875, 1.0078125)"
2017-10-25 20:45:06.284073,20.875,"(0.15380859375, 0.0830078125, 1.01220703125)"
2017-10-25 20:45:09.588860,20.84375,"(0.151611328125, 0.077392578125, 1.0126953125)"
2017-10-25 20:45:12.965107,21.0,"(0.151611328125, 0.084228515625, 1.006591796875)"
2017-10-25 20:45:16.340717,20.9375,"(0.144287109375, 0.079345703125, 1.010498046875)"
2017-10-25 20:45:19.726207,20.90625,"(0.15380859375, 0.079833984375, 1.01220703125)"
2017-10-25 20:45:23.047699,20.84375,"(0.150634765625, 0.0830078125, 1.0068359375)"
2017-10-25 20:45:26.327641,20.84375,"(0.154296875, 0.075927734375, 1.00830078125)"
2017-10-25 20:45:29.569891,20.78125,"(0.15185546875, 0.080078125, 1.009033203125)"
2017-10-25 20:45:32.874881,20.9375,"(0.150390625, 0.081787109375, 1.010009765625)"
2017-10-25 20:45:36.282411,20.875,"(0.15185546875, 0.081787109375, 1.01220703125)"
2017-10-25 20:45:39.624517,21.0,"(0.14892578125, 0.076416015625, 1.005615234375)"
2017-10-25 20:45:42.921873,20.90625,"(0.15625, 0.0830078125, 1.011474609375)"
2017-10-25 20:45:46.257924,20.53125,"(0.152587890625, 0.08251953125, 1.01025390625)"
2017-10-25 20:45:49.617303,21.03125,"(0.1552734375, 0.080078125, 1.007080078125)"
2017-10-25 20:45:53.058205,20.875,"(0.152099609375, 0.083740234375, 1.01025390625)"
2017-10-25 20:45:56.297621,21.03125,"(0.15380859375, 0.082275390625, 1.01171875)"
2017-10-25 20:45:59.613778,21.0,"(0.1533203125, 0.074951171875, 0.998046875)"
2017-10-25 20:46:02.980320,21.15625,"(0.15234375, 0.082763671875, 1.0146484375)"
2017-10-25 20:46:06.285788,20.90625,"(0.14990234375, 0.07568359375, 1.013671875)"
2017-10-25 20:46:09.621822,21.3125,"(0.15185546875, 0.08203125, 1.0048828125)"
2017-10-25 20:46:12.945669,21.15625,"(0.15087890625, 0.0830078125, 1.0078125)"
2017-10-25 20:46:16.214607,20.78125,"(0.156494140625, 0.080810546875, 1.01220703125)"
2017-10-25 20:46:19.584723,21.09375,"(0.151611328125, 0.080322265625, 1.010498046875)"
2017-10-25 20:46:22.929674,21.0625,"(0.1474609375, 0.0751953125, 0.9970703125)"
2017-10-25 20:46:26.267103,21.15625,"(0.144775390625, 0.072509765625, 1.008056640625)"
2017-10-25 20:46:29.555813,21.0,"(0.152587890625, 0.08203125, 1.007568359375)"
2017-10-25 20:46:32.902081,21.0,"(0.1552734375, 0.079833984375, 1.01171875)"
2017-10-25 20:46:36.300177,21.0,"(0.15234375, 0.077880859375, 1.01025390625)"
2017-10-25 20:46:39.725936,21.28125,"(0.15185546875, 0.077392578125, 1.005615234375)"
2017-10-25 20:46:43.076830,21.28125,"(0.153076171875, 0.076171875, 1.0048828125)"
2017-10-25 20:46:46.462004,21.25,"(0.14990234375, 0.078857421875, 1.0048828125)"
2017-10-25 20:46:49.835763,21.0,"(0.155029296875, 0.079345703125, 1.011962890625)"
2017-10-25 20:46:53.199647,21.125,"(0.152099609375, 0.083251953125, 1.0146484375)"
2017-10-25 20:46:56.599674,21.0625,"(0.149658203125, 0.078369140625, 1.010986328125)"
2017-10-25 20:46:59.883951,23.34375,"(0.154541015625, 0.079833984375, 1.00390625)"
2017-10-25 20:47:03.191402,21.03125,"(0.153076171875, 0.08056640625, 1.016845703125)"
2017-10-25 20:47:06.498855,21.3125,"(0.149658203125, 0.076416015625, 1.01123046875)"
2017-10-25 20:47:09.805978,20.8125,"(0.15478515625, 0.077880859375, 1.011962890625)"
2017-10-25 20:47:13.179590,20.90625,"(0.151611328125, 0.081298828125, 1.00830078125)"
2017-10-25 20:47:16.588172,20.8125,"(0.150390625, 0.076171875, 1.006103515625)"
2017-10-25 20:47:19.930111,21.1875,"(0.14990234375, 0.08349609375, 1.007080078125)"
2017-10-25 20:47:23.170532,21.03125,"(0.15478515625, 0.076416015625, 1.010009765625)"
2017-10-25 20:47:26.410225,21.25,"(0.156494140625, 0.078857421875, 1.005126953125)"
2017-10-25 20:47:29.656407,20.90625,"(0.1494140625, 0.075439453125, 1.002197265625)"
2017-10-25 20:47:33.092212,20.71875,"(0.1533203125, 0.082763671875, 1.006103515625)"
2017-10-25 20:47:36.334658,20.90625,"(0.154296875, 0.078125, 1.008544921875)"
2017-10-25 20:47:39.639596,21.03125,"(0.155517578125, 0.085205078125, 1.008544921875)"
2017-10-25 20:47:42.889703,20.875,"(0.15576171875, 0.084716796875, 1.01123046875)"
2017-10-25 20:47:46.296034,20.875,"(0.153564453125, 0.078125, 1.00244140625)"
2017-10-25 20:47:49.596353,20.9375,"(0.153076171875, 0.080322265625, 1.003173828125)"
2017-10-25 20:47:53.039506,21.03125,"(0.154541015625, 0.080810546875, 1.00244140625)"
2017-10-25 20:47:56.340414,20.8125,"(0.151123046875, 0.07666015625, 1.00146484375)"
2017-10-25 20:47:59.721992,20.90625,"(0.15283203125, 0.074951171875, 1.001953125)"
2017-10-25 20:48:03.019389,21.25,"(0.15478515625, 0.078369140625, 1.004638671875)"
2017-10-25 20:48:06.371250,21.46875,"(0.15380859375, 0.080322265625, 1.006591796875)"
2017-10-25 20:48:09.776164,21.90625,"(0.154296875, 0.0751953125, 1.00927734375)"
2017-10-25 20:48:13.120908,21.3125,"(0.15380859375, 0.0810546875, 1.003173828125)"
2017-10-25 20:48:16.558700,21.46875,"(0.14990234375, 0.079345703125, 1.009765625)"
2017-10-25 20:48:19.799703,21.34375,"(0.15234375, 0.08056640625, 1.0078125)"
2017-10-25 20:48:23.213994,21.34375,"(0.156005859375, 0.081787109375, 1.001220703125)"
2017-10-25 20:48:26.489220,21.28125,"(0.15673828125, 0.084228515625, 1.011962890625)"
2017-10-25 20:48:29.720761,21.3125,"(0.164306640625, 0.0703125, 0.986572265625)"
2017-10-25 20:48:33.029096,20.71875,"(0.153076171875, 0.082763671875, 1.013427734375)"
2017-10-25 20:48:36.269111,20.78125,"(0.161865234375, 0.09814453125, 1.013916015625)"
2017-10-25 20:48:39.685519,21.0625,"(0.149169921875, 0.078857421875, 1.003662109375)"
2017-10-25 20:48:43.019738,20.78125,"(0.14794921875, 0.085693359375, 1.0048828125)"
2017-10-25 20:48:46.306374,21.0,"(0.148193359375, 0.083984375, 1.010986328125)"
2017-10-25 20:48:49.658533,20.9375,"(0.15234375, 0.07958984375, 1.007568359375)"
2017-10-25 20:48:53.010162,20.9375,"(0.15087890625, 0.0771484375, 1.010986328125)"
2017-10-25 20:48:56.272354,21.3125,"(0.149658203125, 0.07666015625, 1.005126953125)"
2017-10-25 20:48:59.718989,21.0625,"(0.14892578125, 0.078857421875, 1.01416015625)"
2017-10-25 20:49:03.028485,21.125,"(0.1552734375, 0.077880859375, 1.00341796875)"
2017-10-25 20:49:06.305147,20.96875,"(0.154052734375, 0.08544921875, 1.012939453125)"
2017-10-25 20:49:09.546271,20.96875,"(0.15478515625, 0.083740234375, 1.00732421875)"
2017-10-25 20:49:12.819709,20.65625,"(0.1513671875, 0.08349609375, 1.005126953125)"
2017-10-25 20:49:16.173966,21.0625,"(0.1513671875, 0.08056640625, 1.00927734375)"
2017-10-25 20:49:19.649826,21.21875,"(0.15234375, 0.08203125, 1.010009765625)"
2017-10-25 20:49:22.911768,21.09375,"(0.14794921875, 0.082275390625, 1.01123046875)"
2017-10-25 20:49:26.204422,21.0625,"(0.15380859375, 0.0791015625, 1.012939453125)"
2017-10-25 20:49:29.526541,20.96875,"(0.152099609375, 0.08251953125, 1.009765625)"
2017-10-25 20:49:32.766457,21.0625,"(0.1494140625, 0.07666015625, 1.00927734375)"
2017-10-25 20:49:36.168231,21.0625,"(0.1494140625, 0.08056640625, 1.004638671875)"
2017-10-25 20:49:39.652236,21.09375,"(0.151611328125, 0.080810546875, 1.01025390625)"
2017-10-25 20:49:42.957389,21.34375,"(0.152587890625, 0.085693359375, 1.013427734375)"
2017-10-25 20:49:46.200638,21.125,"(0.14794921875, 0.08251953125, 1.008056640625)"
2017-10-25 20:49:49.569547,21.0625,"(0.14892578125, 0.078369140625, 1.011474609375)"
2017-10-25 20:49:52.864013,20.90625,"(0.15087890625, 0.078857421875, 1.006591796875)"
2017-10-25 20:49:56.322351,21.125,"(0.156005859375, 0.079345703125, 1.008544921875)"
2017-10-25 20:49:59.565450,21.0625,"(0.150634765625, 0.0791015625, 1.00439453125)"
2017-10-25 20:50:02.840147,21.03125,"(0.15234375, 0.081787109375, 1.0107421875)"
2017-10-25 20:50:06.249667,21.0,"(0.15087890625, 0.081787109375, 1.006103515625)"
2017-10-25 20:50:09.485131,20.96875,"(0.15234375, 0.076416015625, 1.010986328125)"
2017-10-25 20:50:12.724675,21.0625,"(0.1513671875, 0.082763671875, 1.0107421875)"
2017-10-25 20:50:16.154158,21.0,"(0.153076171875, 0.081298828125, 1.010498046875)"
2017-10-25 20:50:19.509894,21.0625,"(0.150390625, 0.076171875, 1.012451171875)"
2017-10-25 20:50:22.863829,20.90625,"(0.149658203125, 0.083251953125, 1.010009765625)"
2017-10-25 20:50:26.157770,20.96875,"(0.15087890625, 0.07958984375, 1.00732421875)"
2017-10-25 20:50:29.410282,21.09375,"(0.150390625, 0.08349609375, 1.009521484375)"
2017-10-25 20:50:32.776014,20.9375,"(0.1484375, 0.084716796875, 1.0068359375)"
2017-10-25 20:50:36.080933,21.0,"(0.149658203125, 0.08349609375, 0.999267578125)"
2017-10-25 20:50:39.333167,20.90625,"(0.150390625, 0.083740234375, 1.0126953125)"
2017-10-25 20:50:42.645067,20.96875,"(0.15185546875, 0.08056640625, 1.003662109375)"
2017-10-25 20:50:46.073748,20.9375,"(0.153076171875, 0.083251953125, 1.00244140625)"
2017-10-25 20:50:49.379389,21.0625,"(0.153076171875, 0.084716796875, 1.021240234375)"
2017-10-25 20:50:52.615023,21.09375,"(0.156494140625, 0.085693359375, 1.016845703125)"
2017-10-25 20:50:55.925541,21.40625,"(0.155517578125, 0.083984375, 1.009765625)"
2017-10-25 20:50:59.233524,21.34375,"(0.147216796875, 0.06005859375, 0.989013671875)"
2017-10-25 20:51:02.472509,21.125,"(0.154541015625, 0.081787109375, 1.018310546875)"
2017-10-25 20:51:05.789685,21.25,"(0.15380859375, 0.081787109375, 1.009765625)"
2017-10-25 20:51:09.289697,21.0625,"(0.14892578125, 0.08056640625, 1.008056640625)"
2017-10-25 20:51:12.621534,21.25,"(0.153076171875, 0.07958984375, 1.008544921875)"
2017-10-25 20:51:15.969672,21.15625,"(0.151611328125, 0.080810546875, 1.011962890625)"
2017-10-25 20:51:19.214736,21.09375,"(0.15185546875, 0.08251953125, 1.00634765625)"
2017-10-25 20:51:22.454067,21.1875,"(0.154296875, 0.08349609375, 1.009033203125)"
2017-10-25 20:51:25.734901,21.03125,"(0.14990234375, 0.0810546875, 1.0078125)"
2017-10-25 20:51:29.069046,21.25,"(0.150634765625, 0.0859375, 1.00927734375)"
2017-10-25 20:51:32.307212,21.1875,"(0.156982421875, 0.083251953125, 1.011962890625)"
2017-10-25 20:51:35.615908,21.46875,"(0.15185546875, 0.0810546875, 1.00537109375)"
2017-10-25 20:51:38.879666,21.15625,"(0.14794921875, 0.082275390625, 1.0048828125)"
2017-10-25 20:51:42.365323,21.15625,"(0.1513671875, 0.083251953125, 0.998291015625)"
2017-10-25 20:51:45.716594,21.09375,"(0.148681640625, 0.06982421875, 0.99951171875)"
2017-10-25 20:51:49.162896,21.375,"(0.1533203125, 0.0810546875, 1.009765625)"
2017-10-25 20:51:52.499656,21.46875,"(0.150146484375, 0.080322265625, 0.998046875)"
2017-10-25 20:51:55.902271,21.40625,"(0.14794921875, 0.079833984375, 1.00830078125)"
2017-10-25 20:51:59.202456,21.375,"(0.15380859375, 0.09033203125, 1.01123046875)"
2017-10-25 20:52:02.690623,21.25,"(0.154052734375, 0.07958984375, 1.01025390625)"
2017-10-25 20:52:05.924408,21.03125,"(0.14990234375, 0.078369140625, 1.0107421875)"
2017-10-25 20:52:09.228808,21.25,"(0.15234375, 0.082763671875, 1.009033203125)"
2017-10-25 20:52:12.551434,21.4375,"(0.153564453125, 0.081298828125, 1.0078125)"
2017-10-25 20:52:15.986287,21.28125,"(0.14111328125, 0.08251953125, 1.008056640625)"
2017-10-25 20:52:19.288233,21.28125,"(0.152587890625, 0.08056640625, 1.011962890625)"
2017-10-25 20:52:22.708004,21.78125,"(0.197021484375, -0.423095703125, 0.87451171875)"
2017-10-25 20:52:26.154583,23.21875,"(0.0478515625, -0.05078125, 1.0263671875)"
2017-10-25 20:52:29.527185,21.34375,"(0.13525390625, 0.1201171875, 1.0068359375)"
2017-10-25 20:52:32.854494,21.0625,"(0.137939453125, 0.118896484375, 1.006591796875)"
2017-10-25 20:52:36.173562,21.0625,"(0.142333984375, 0.118408203125, 1.020263671875)"
2017-10-25 20:52:39.589670,38.1875,"(0.129150390625, 0.108154296875, 1.005859375)"
2017-10-25 20:52:42.852131,24.5625,"(0.13916015625, 0.1171875, 1.006103515625)"
2017-10-25 20:52:46.086772,22.125,"(0.1328125, 0.11767578125, 1.025634765625)"
2017-10-25 20:52:49.396086,-62.0,"(0.105712890625, 0.121826171875, 1.0341796875)"
2017-10-25 20:52:52.747717,36.71875,"(0.138427734375, 0.117431640625, 1.00439453125)"
2017-10-25 20:52:56.042200,34.34375,"(0.13427734375, 0.117919921875, 1.01318359375)"
2017-10-25 20:52:59.316672,29.15625,"(0.137451171875, 0.118408203125, 1.005615234375)"
2017-10-25 20:53:02.625588,21.53125,"(0.13623046875, 0.122802734375, 1.012451171875)"
2017-10-25 20:53:05.866700,20.1875,"(0.13623046875, 0.119384765625, 1.00146484375)"
2017-10-25 20:53:09.332056,20.0625,"(0.13916015625, 0.114501953125, 1.001953125)"
2017-10-25 20:53:12.680445,19.25,"(0.13623046875, 0.116455078125, 1.015380859375)"
2017-10-25 20:53:15.988190,19.875,"(0.1337890625, 0.11767578125, 1.008056640625)"
2017-10-25 20:53:19.275143,19.59375,"(0.13427734375, 0.122314453125, 1.01416015625)"
2017-10-25 20:53:22.737910,19.65625,"(0.134521484375, 0.118408203125, 1.012451171875)"
2017-10-25 20:53:26.162244,19.625,"(0.134033203125, 0.1162109375, 1.0029296875)"
2017-10-25 20:53:29.418533,19.71875,"(0.135009765625, 0.11865234375, 1.01220703125)"
2017-10-25 20:53:32.683127,19.90625,"(0.133544921875, 0.120361328125, 1.0078125)"
2017-10-25 20:53:36.040731,19.28125,"(0.13916015625, 0.1201171875, 0.997314453125)"
2017-10-25 20:53:39.352053,19.875,"(0.136962890625, 0.120361328125, 1.008544921875)"
2017-10-25 20:53:42.678416,19.84375,"(0.136474609375, 0.123779296875, 1.0)"
2017-10-25 20:53:45.988352,19.8125,"(0.13232421875, 0.12060546875, 1.0)"
2017-10-25 20:53:49.266646,19.0,"(0.138427734375, 0.119140625, 1.01220703125)"
2017-10-25 20:53:52.623409,19.90625,"(0.12451171875, 0.1181640625, 1.023681640625)"
2017-10-25 20:53:55.950153,20.0,"(0.142578125, 0.1171875, 1.001708984375)"
2017-10-25 20:53:59.185940,20.0625,"(0.14111328125, 0.1220703125, 0.991943359375)"
2017-10-25 20:54:02.460534,20.1875,"(0.12939453125, 0.122802734375, 1.020263671875)"
2017-10-25 20:54:05.734383,20.25,"(0.135986328125, 0.118896484375, 1.007080078125)"
2017-10-25 20:54:08.976637,19.90625,"(0.134033203125, 0.116455078125, 1.00927734375)"
2017-10-25 20:54:12.216051,20.03125,"(0.137939453125, 0.1171875, 1.0009765625)"
2017-10-25 20:54:15.480555,20.3125,"(0.13623046875, 0.121826171875, 1.0009765625)"
2017-10-25 20:54:18.790938,20.40625,"(0.136962890625, 0.118408203125, 1.003173828125)"
2017-10-25 20:54:22.475800,20.1875,"(0.133544921875, 0.118896484375, 1.00390625)"
2017-10-25 20:54:25.916305,20.15625,"(0.13232421875, 0.120361328125, 1.019775390625)"
2017-10-25 20:54:29.321845,20.46875,"(0.1474609375, 0.119384765625, 0.98876953125)"
2017-10-25 20:54:32.667660,20.53125,"(0.143310546875, 0.115478515625, 0.990966796875)"
2017-10-25 20:54:35.973575,20.5,"(0.13427734375, 0.121337890625, 1.01513671875)"
2017-10-25 20:54:39.215017,20.34375,"(0.141357421875, 0.118408203125, 1.00634765625)"
2017-10-25 20:54:42.565164,20.3125,"(0.115234375, 0.115234375, 1.038330078125)"
2017-10-25 20:54:45.965045,20.40625,"(0.138916015625, 0.11865234375, 1.008544921875)"
2017-10-25 20:54:49.206756,20.65625,"(0.134765625, 0.1220703125, 1.0107421875)"
2017-10-25 20:54:52.487518,20.65625,"(0.138671875, 0.121826171875, 1.010498046875)"
2017-10-25 20:54:55.841220,20.71875,"(0.14013671875, 0.1181640625, 1.02099609375)"
2017-10-25 20:54:59.134389,20.78125,"(0.134765625, 0.117431640625, 1.004150390625)"
2017-10-25 20:55:02.501799,20.65625,"(0.129150390625, 0.118408203125, 1.015625)"
2017-10-25 20:55:05.744026,20.6875,"(0.123779296875, 0.119873046875, 1.02099609375)"
2017-10-25 20:55:09.049655,20.6875,"(0.134765625, 0.119384765625, 0.998291015625)"
2017-10-25 20:55:12.475527,20.71875,"(0.13818359375, 0.119873046875, 1.00634765625)"
2017-10-25 20:55:15.797918,21.0625,"(0.14111328125, 0.1181640625, 1.0107421875)"
2017-10-25 20:55:19.039297,20.875,"(0.13671875, 0.118896484375, 1.001220703125)"
2017-10-25 20:55:22.347413,20.875,"(0.131103515625, 0.121337890625, 1.012451171875)"
2017-10-25 20:55:25.690544,21.03125,"(0.133544921875, 0.1201171875, 1.01318359375)"
2017-10-25 20:55:29.008233,20.6875,"(0.135986328125, 0.114990234375, 1.00732421875)"
2017-10-25 20:55:32.392163,20.90625,"(0.135009765625, 0.119384765625, 1.013916015625)"
2017-10-25 20:55:35.796379,21.09375,"(0.1357421875, 0.116943359375, 0.99462890625)"
2017-10-25 20:55:39.087705,20.71875,"(0.135009765625, 0.117431640625, 0.99560546875)"
2017-10-25 20:55:42.402259,21.03125,"(0.133056640625, 0.118408203125, 1.011474609375)"
2017-10-25 20:55:45.837653,20.75,"(0.1416015625, 0.115478515625, 1.01318359375)"
2017-10-25 20:55:49.084479,20.90625,"(0.13330078125, 0.116943359375, 1.013671875)"
2017-10-25 20:55:52.399661,20.875,"(0.134521484375, 0.1171875, 1.012451171875)"
2017-10-25 20:55:55.831983,21.03125,"(0.133056640625, 0.1171875, 1.01025390625)"
2017-10-25 20:55:59.121833,21.0,"(0.14404296875, 0.123046875, 0.996337890625)"
2017-10-25 20:56:02.429522,21.0,"(0.12890625, 0.11572265625, 1.01025390625)"
2017-10-25 20:56:05.683453,21.0625,"(0.135009765625, 0.1181640625, 1.003173828125)"
2017-10-25 20:56:08.936603,21.0,"(0.1357421875, 0.114501953125, 1.011962890625)"
2017-10-25 20:56:12.242307,20.84375,"(0.13671875, 0.1181640625, 1.00732421875)"
2017-10-25 20:56:15.653843,21.125,"(0.131591796875, 0.118896484375, 1.01318359375)"
2017-10-25 20:56:18.979679,20.78125,"(0.1318359375, 0.11962890625, 1.0009765625)"
2017-10-25 20:56:22.231056,21.09375,"(0.129150390625, 0.117919921875, 1.01318359375)"
2017-10-25 20:56:25.526957,20.8125,"(0.135009765625, 0.11962890625, 1.006591796875)"
2017-10-25 20:56:28.849688,21.15625,"(0.132080078125, 0.12060546875, 1.015869140625)"
2017-10-25 20:56:32.209756,21.21875,"(0.131103515625, 0.11669921875, 1.01123046875)"
2017-10-25 20:56:35.649671,21.03125,"(0.130859375, 0.115478515625, 1.01220703125)"
2017-10-25 20:56:38.915502,21.125,"(0.139404296875, 0.118408203125, 0.994140625)"
2017-10-25 20:56:42.199703,21.125,"(0.13427734375, 0.116455078125, 1.01171875)"
2017-10-25 20:56:45.576505,21.125,"(0.135498046875, 0.114990234375, 1.00927734375)"
2017-10-25 20:56:48.879738,20.96875,"(0.13818359375, 0.11279296875, 1.01318359375)"
2017-10-25 20:56:52.257643,21.0625,"(0.137939453125, 0.118408203125, 1.0029296875)"
2017-10-25 20:56:55.525323,21.15625,"(0.13818359375, 0.115966796875, 1.013427734375)"
2017-10-25 20:56:59.005872,21.15625,"(0.134033203125, 0.121337890625, 1.01806640625)"
2017-10-25 20:57:02.297644,21.03125,"(0.125732421875, 0.123291015625, 1.01171875)"
2017-10-25 20:57:05.625880,21.0625,"(0.13525390625, 0.115966796875, 1.01123046875)"
2017-10-25 20:57:09.034900,21.03125,"(0.13623046875, 0.119384765625, 1.009521484375)"
2017-10-25 20:57:12.373266,21.34375,"(0.135498046875, 0.1162109375, 1.0068359375)"
2017-10-25 20:57:15.710792,21.0,"(0.1318359375, 0.11767578125, 1.0048828125)"
2017-10-25 20:57:19.055713,21.09375,"(0.126708984375, 0.11767578125, 1.013916015625)"
2017-10-25 20:57:22.409690,21.25,"(0.1357421875, 0.118896484375, 1.00439453125)"
2017-10-25 20:57:25.812646,21.125,"(0.13720703125, 0.118896484375, 1.00732421875)"
2017-10-25 20:57:29.175165,21.3125,"(0.135986328125, 0.1201171875, 1.006103515625)"
2017-10-25 20:57:32.622999,21.03125,"(0.132080078125, 0.1162109375, 1.00732421875)"
2017-10-25 20:57:35.995986,21.09375,"(0.12890625, 0.116455078125, 1.01904296875)"
2017-10-25 20:57:39.283879,21.15625,"(0.134033203125, 0.11572265625, 1.0166015625)"
2017-10-25 20:57:42.572657,21.5,"(0.12841796875, 0.12109375, 1.005615234375)"
2017-10-25 20:57:45.985874,21.6875,"(0.12939453125, 0.123046875, 1.012451171875)"
2017-10-25 20:57:49.226816,21.09375,"(0.136474609375, 0.115478515625, 1.0009765625)"
2017-10-25 20:57:52.578172,21.15625,"(0.140869140625, 0.1181640625, 1.00732421875)"
